Word	Count	Emotions
thorough	3	
sided	3	
exhaustive	3	trust
unmitigated	3	
replete	3	positive
completing	3	anticipation, joy, positive
tous	3	
caret	3	
lacuna	3	
unfinished	3	negative
uncompleted	3	
arrear	3	
sketchy	3	negative
desunt	3	
expulsion	3	anger, disgust, fear, negative, sadness
excluded	3	disgust, negative, sadness
relegate	3	
omit	3	negative
exteriority	3	
interloper	3	
emigrant	3	
ulterior	3	negative
lands	3	
systematize	3	
shipshape	3	
systematic	3	
gradatim	3	
stated	3	
sprung	3	
sua	3	
muss	3	negative
imbroglio	3	
turmoil	3	anger, fear, negative, sadness
uproar	3	negative
baseball	3	
saturnalia	3	
slut	3	anger, disgust, negative
unarranged	3	
shapeless	3	
troublous	3	
riotous	3	anger, fear, negative, surprise
intricacy	3	
network	3	anticipation
gordian	3	
gnarl	3	
gnarled	3	
intricate	3	
complicated	3	negative
perplexed	3	negative
collocation	3	
digestion	3	
synopsis	3	
organism	3	
allot	3	
tabulate	3	anticipation
feaze	3	
embattled	3	
dried	3	
disorganization	3	
disorganize	3	
consecutive	3	
anteriority	3	
foregoing	3	positive
aforesaid	3	
preliminary	3	anticipation
proemial	3	
preparatory	3	anticipation
ensue	3	
sequacious	3	
proximate	3	
latter	3	
posterior	3	
afrikaans	3	
prologue	3	anticipation
frontispiece	3	
symphony	3	anticipation, joy, positive
retinue	3	
peroration	3	
heelpiece	3	
aftergrowth	3	
afterthought	3	
commencement	3	
inauguration	3	anticipation, joy, positive, trust
debut	3	
rudiment	3	
genesis	3	
infancy	3	
caption	3	
orifice	3	
chops	3	
portal	3	
postern	3	
rudiments	3	
inaugurate	3	
inchoate	3	
abroach	3	
afresh	3	
rudimental	3	
primeval	3	
primordial	3	
natal	3	
parva	3	
finis	3	
gable	3	
doomsday	3	anger, anticipation, disgust, fear, negative, sadness
expire	3	negative, sadness
finally	3	anticipation, disgust, joy, positive, surprise, trust
finem	3	
mezzo	3	
termine	3	
juste	3	
milieu	3	
bisection	3	
interjacent	3	
ancestry	3	
collate	3	
serial	3	anticipation
immediate	3	
unremitting	3	
rhapsody	3	
intermission	3	anticipation
dropping	3	
intermit	3	
discontinue	3	negative
interrupt	3	anger, negative, surprise
intervals	3	
visits	3	
collective	3	
collection	3	
congregation	3	positive, trust
conversazione	3	
conventicle	3	
conclave	3	
menagerie	3	
rabble	3	anger, fear, negative
horde	3	negative, surprise
shoal	3	
clump	3	negative
accumulation	3	
rouleau	3	
concentration	3	
rejoin	3	
compile	3	
dragnet	3	
suffocation	3	anger, fear, negative
populous	3	
cumulative	3	
thickens	3	
acervatim	3	
metis	3	
broadcast	3	
disseminate	3	positive
passim	3	
rallying	3	
headquarters	3	
species	3	
kit	3	
sect	3	
designation	3	trust
rubric	3	positive
encircle	3	
catholicism	3	
rife	3	negative
besetting	3	
anglican	3	
individuality	3	positive
specify	3	
designate	3	
denote	3	
select	3	
peculiar	3	
yon	3	
yonder	3	
excruciating	3	fear, negative
commonness	3	
protean	3	
naturalization	3	
workaday	3	
canonical	3	
artem	3	
fiat	3	
whose	3	
informality	3	
je	3	
sais	3	
quoi	3	
freak	3	
mutant	3	negative
nonconformist	3	
miracle	3	anticipation, joy, positive, surprise, trust
naturae	3	
rara	3	
avis	3	
hinny	3	
hermaphrodite	3	negative, surprise
mythical	3	
dragon	3	fear
mermaid	3	
teratology	3	
uncomformable	3	
unnatural	3	disgust, fear, negative
unaccustomed	3	
amorphous	3	
qualified	3	positive, trust
unfamiliar	3	
bleu	3	
numeral	3	
surd	3	
pyramidal	3	
differential	3	trust
geometry	3	
recapitulation	3	
calculator	3	positive, trust
computer	3	
recite	3	
extract	3	
analytic	3	
innumerable	3	
costs	3	
ledger	3	
raisonne	3	
output	3	
lexicon	3	
navy	3	
records	3	
dine	3	
lone	3	sadness
dreary	3	negative, sadness
poi	3	
copartnership	3	
concomitant	3	
colleague	3	
hanger	3	
attribute	3	
accompany	3	
coexist	3	positive, trust
synchronize	3	anticipation, joy, positive, surprise, trust
jole	3	
virtutis	3	
polarity	3	surprise
castor	3	
duplex	3	
doubling	3	
iteration	3	
bilateral	3	
repeatedly	3	
branching	3	
cleft	3	
tierce	3	
tertiary	3	
thrice	3	
triangular	3	
quadrant	3	
decade	3	
centenary	3	
lac	3	
plum	3	positive
nichts	3	
legion	3	
farrow	3	
studded	3	
sidney	3	
glittering	3	positive
dew	3	
exiguity	3	
cull	3	negative
infrequent	3	surprise
pleonasm	3	
rehearsal	3	
reappear	3	surprise
recurring	3	
encore	3	positive
toujours	3	
perdrix	3	
crabbe	3	
nullum	3	
interminable	3	anger, anticipation, negative, positive
boundless	3	
unmeasured	3	
era	3	
noiseless	3	
scythe	3	
durable	3	positive, trust
pendente	3	
diuturnity	3	
anno	3	
fugit	3	
rossetti	3	
foe	3	anger, fear, negative
volat	3	
lucretius	3	
carpe	3	
labitur	3	
durability	3	positive, trust
protraction	3	
prolong	3	disgust, negative
lengthen	3	
temporize	3	
outlive	3	
persistent	3	positive
lingering	3	
winded	3	
transientness	3	
caducity	3	
temporary	3	
suddenness	3	
temporal	3	
deciduous	3	
precarious	3	anticipation, fear, negative, sadness
extemporaneous	3	
perpetuate	3	anticipation
undying	3	anticipation, joy, positive, sadness, trust
imperishable	3	
recorded	3	
lives	3	
sempre	3	
instantaneity	3	
twinkle	3	anticipation, joy, positive
abrupt	3	surprise
presto	3	joy, positive, surprise
suddenly	3	surprise
ephemeris	3	positive
registry	3	trust
repeater	3	
hourglass	3	
farmer	3	
anachronism	3	
presage	3	
erewhile	3	
already	3	
posthumous	3	negative, sadness
concurrent	3	
hereafter	3	
morrow	3	anticipation
heritage	3	trust
impend	3	
yore	3	
paleology	3	
archaism	3	
retrospection	3	
antiquary	3	
recent	3	
retroactive	3	
erat	3	
newness	3	
renovation	3	anticipation, joy, positive
immature	3	anticipation, negative
untrodden	3	
vernal	3	joy, positive
oldness	3	
elder	3	positive, trust
eldest	3	
patriarchal	3	positive, trust
antiquated	3	negative
rococo	3	
crumbling	3	negative, sadness
geological	3	
bp	3	
twilight	3	
noontide	3	
entre	3	
breezy	3	
dusk	3	
afternoon	3	
nocturnal	3	
childhood	3	joy, positive
pupilage	3	
pucelage	3	
sappy	3	trust
pupillari	3	
unfledged	3	
decrepitude	3	
dotage	3	
matronly	3	
hoar	3	
stricken	3	sadness
turned	3	
babe	3	
chit	3	
cadet	3	
whelp	3	
pup	3	
wench	3	anger, disgust, negative
gaffer	3	
pantaloon	3	
nestor	3	
forefathers	3	joy, positive, trust
manhood	3	positive
toga	3	
grown	3	
virile	3	
womanly	3	
expedite	3	
premature	3	surprise
rath	3	
unexpectedly	3	surprise
quickly	3	
timely	3	positive
deadline	3	
retardation	3	negative
fabian	3	
loiter	3	
suspend	3	
waive	3	
retard	3	disgust, fear, negative, sadness
unpunctual	3	
dilatory	3	
morgana	3	
fortunate	3	positive
nunc	3	
nunquam	3	
inexpedience	3	
contretemps	3	
inopportune	3	
inauspicious	3	
infelicitous	3	
unpropitious	3	
boring	3	negative
sometimes	3	
inhabitant	3	
pulsation	3	
ash	3	negative
birthday	3	anticipation, joy, positive, surprise
revolve	3	
pulsate	3	
rhythmical	3	joy, positive, surprise
metastasis	3	negative
avatar	3	positive
displacement	3	
superinduce	3	
recast	3	positive
changed	3	
transitional	3	anticipation
qualis	3	
littera	3	
endurance	3	positive
stet	3	
aby	3	
inviolate	3	
uti	3	
possidetis	3	
perpetua	3	
nolumus	3	
angliae	3	
mutari	3	
intromit	3	
quieta	3	
apostate	3	
emerge	3	
remodel	3	positive
reorganize	3	positive
regression	3	negative
recidivism	3	anger, disgust, negative, sadness
rebours	3	
earthquake	3	anger, fear, negative, sadness, surprise
cataclysm	3	
substitution	3	
metonymy	3	
substituted	3	
ersatz	3	
pis	3	
tenens	3	
supersede	3	
replace	3	
commute	3	positive
lieu	3	
chess	3	
battledore	3	
requite	3	
intercurrent	3	
biology	3	
fluctuation	3	anger, fear, negative
disquietude	3	
quicksilver	3	negative, surprise
fluctuate	3	
wamble	3	
phases	3	
unsteady	3	fear
aplomb	3	positive
ascertain	3	
immovable	3	negative, positive, trust
moored	3	
stuck	3	
quiescent	3	positive
irretrievable	3	
irrevocable	3	negative
insusceptible	3	
incident	3	surprise
eventful	3	
memorable	3	joy, positive, surprise, trust
cookie	3	
preordain	3	
predestine	3	
looming	3	
producer	3	positive
mainspring	3	
crux	3	
hotbed	3	
evoke	3	
entail	3	
caused	3	
upshot	3	
heredity	3	
emanate	3	
naturally	3	
consequently	3	
etiology	3	
imputation	3	negative
impute	3	
putative	3	trust
sciences	3	
meanings	3	
indetermination	3	
virgilianae	3	
gaming	3	
unintentional	3	surprise
efficacy	3	positive
efficiency	3	positive
omnipotence	3	fear, negative, positive
conductivity	3	positive
nuclear	3	
tidal	3	
empower	3	positive
cogent	3	positive, trust
effectual	3	
efficacious	3	
competent	3	positive, trust
energetic	3	positive
incapacity	3	negative
ineptitude	3	disgust, fear, negative, sadness
indocility	3	
disqualification	3	negative
cartridge	3	fear
inefficacy	3	
exhaustion	3	anticipation, negative, sadness
muff	3	anger, disgust, negative
dents	3	
disarm	3	
disqualify	3	negative, sadness
invalidate	3	negative
paralyze	3	
hamstring	3	anger, negative, sadness
strangle	3	anger, disgust, fear, negative, sadness, surprise
garrote	3	
sprain	3	negative, sadness
sails	3	
emasculate	3	
sterilize	3	
inefficient	3	negative, sadness
ineffective	3	negative
inept	3	anger, disgust, negative
defenseless	3	fear, negative, sadness
untenable	3	negative
paralytic	3	
unnerved	3	
unhinged	3	
shattered	3	negative, sadness
nugatory	3	
inoperative	3	anger, negative
tension	3	anger
adamant	3	
invigorate	3	positive
loins	3	
vigorous	3	positive, trust
adamantine	3	
stout	3	
robust	3	positive
hardy	3	joy, positive, trust
overwhelming	3	positive
unshaken	3	
roach	3	
burke	3	anger, disgust, fear, negative, sadness
flaccidity	3	
invalidation	3	negative
feeble	3	negative, sadness
effeminate	3	negative
gingerbread	3	
creaking	3	negative
shaken	3	
shaky	3	anger, anticipation, fear, negative
sickly	3	disgust, negative, sadness
spent	3	negative
washy	3	
unassisted	3	
nisus	3	
confinement	3	anger, fear, negative, sadness
travail	3	negative
gestation	3	
propagation	3	
albumen	3	
authorship	3	
fabricate	3	negative
edify	3	
prolific	3	positive
formative	3	positive, trust
enceinte	3	
perdition	3	anger, disgust, fear, negative, sadness
shipwreck	3	fear, negative, sadness
destroying	3	anger, fear, negative, sadness
abrogation	3	
razzia	3	
destroyed	3	anger, fear, negative, sadness
overwhelm	3	negative
batter	3	anger, fear, negative
engulf	3	anticipation
submerge	3	
raze	3	
devour	3	negative
ruinous	3	anger, disgust, fear, negative, sadness
delenda	3	
carthago	3	
revivification	3	
apotheosis	3	
resuscitation	3	
regenerate	3	
reanimate	3	
founder	3	
creator	3	
executioner	3	anger, fear, negative, sadness
parent	3	
maternal	3	anticipation, negative, positive
productiveness	3	
milch	3	
arid	3	negative, sadness
fruitless	3	negative, sadness
operandi	3	
harshness	3	anger, fear, negative
incisive	3	positive
corrosive	3	fear, negative
mordant	3	
radioactive	3	fear, negative
torpor	3	
smolder	3	
torpid	3	
dormant	3	
vehemence	3	
turbulence	3	anger, fear, negative
exasperation	3	anger, disgust, negative
paroxysm	3	
outburst	3	anger, fear, joy, negative, positive, sadness, surprise
romp	3	joy, positive
herod	3	
lid	3	
detonate	3	fear, negative, surprise
crump	3	
incite	3	anger, anticipation, fear, negative
annoy	3	anger, disgust, negative
vehement	3	anger, fear, negative
brusque	3	
blustering	3	
frantic	3	anticipation, disgust, fear, negative, surprise
ebullient	3	
unbridled	3	anger, anticipation, fear, negative, positive, surprise
unruly	3	anger, disgust, fear, negative
headstrong	3	
ungovernable	3	
immitigable	3	
uncontrollable	3	anger, anticipation, negative, surprise
irrepressible	3	
stormy	3	fear, negative
armis	3	
arma	3	
pendent	3	
calmness	3	
relent	3	
rebate	3	positive
lenient	3	positive
peaceful	3	anticipation, joy, positive, surprise, trust
pacific	3	positive
moderately	3	
synergy	3	
patronage	3	positive, trust
magnetize	3	
pervade	3	
weighty	3	fear
dominant	3	fear, negative
regnant	3	
inconsequential	3	negative, sadness
proneness	3	
predisposition	3	
propensity	3	
gravitate	3	anticipation
promote	3	
conducive	3	positive
whither	3	
inhibition	3	
retroaction	3	
stultify	3	
withstand	3	anticipation, fear, positive
renitent	3	
abyss	3	fear, negative, sadness
capacious	3	
pathless	3	
inextension	3	
climate	3	
provincial	3	
nook	3	
precinct	3	negative
longitude	3	
site	3	
whereabouts	3	
topography	3	
entourage	3	
habitat	3	positive
plantation	3	
colony	3	
install	3	anticipation
shelve	3	
lade	3	
embosomed	3	
domesticated	3	
unload	3	
occupancy	3	
permeation	3	
bystander	3	
nestle	3	positive, trust
located	3	
permeate	3	
residentiary	3	
emptiness	3	sadness
achilles	3	
occupant	3	positive, trust
inmate	3	disgust, fear, negative
cockney	3	
planter	3	
scot	3	
yankee	3	
jonathan	3	
scottish	3	
chimney	3	
barrack	3	
messuage	3	
cot	3	
cabin	3	
booth	3	
dugout	3	
kennel	3	sadness
hermitage	3	
shingle	3	
village	3	
ham	3	
terrace	3	
parade	3	anticipation, fear, joy, negative, positive, surprise
embankment	3	
circus	3	
crescent	3	
arcade	3	
cloister	3	negative
grove	3	
suburban	3	
cosmopolitan	3	positive, trust
cove	3	anticipation, disgust, fear, joy, positive
oriel	3	
capsule	3	
vesicle	3	
bladder	3	
gizzard	3	
sheath	3	
scabbard	3	
socket	3	
sac	3	
ditty	3	joy, positive
coffer	3	
pyx	3	
imperial	3	
liquids	3	
puncheon	3	
tun	3	
tumbler	3	
laboratory	3	
graduated	3	
cylinder	3	
pipette	3	
syringe	3	fear
billy	3	
spider	3	disgust, fear
trencher	3	
chafing	3	negative
dipper	3	
adytum	3	
library	3	positive
smoking	3	
loft	3	
cockpit	3	
depository	3	trust
laundry	3	
lobby	3	
corridor	3	
turgidity	3	
corporation	3	positive, trust
elephant	3	
coriolanus	3	
mound	3	
massive	3	
magnificent	3	anticipation, joy, positive, surprise, trust
obese	3	disgust, negative
hulky	3	
spanking	3	anger
swollen	3	negative
vasty	3	
jumbo	3	
quail	3	fear, negative
duodecimo	3	
doll	3	joy
gnat	3	
molehill	3	
cramped	3	negative
portable	3	positive
impalpable	3	
imperceptible	3	
insignificant	3	anger, negative, sadness
tumor	3	fear, negative
pandiculation	3	
incrassate	3	
amplify	3	
bulbous	3	negative
marasmus	3	
atrophy	3	disgust, fear, negative, sadness
compression	3	
coarctation	3	
corrugate	3	
shear	3	
astringent	3	negative
neap	3	
afar	3	
mer	3	
vicinage	3	
neighborhood	3	anticipation
neighbor	3	anticipation, positive, trust
converge	3	
bordering	3	
alongside	3	
chap	3	
ravine	3	fear
frith	3	
interjacence	3	
abutment	3	
frontier	3	
graze	3	
mileage	3	
astronomical	3	
sprawl	3	
enfilade	3	
outstretched	3	
shortness	3	
conciseness	3	
curt	3	
compendious	3	
thickset	3	
pug	3	
curtailed	3	
concise	3	
thicken	3	
stricture	3	
wasp	3	
ridge	3	
gossamer	3	
scaly	3	negative
discoid	3	
hemp	3	
eminence	3	positive, trust
loftiness	3	
cape	3	
promontory	3	
heights	3	
obelisk	3	
spire	3	
dome	3	
flagstaff	3	
topgallant	3	
altimetry	3	
exalted	3	joy, positive, trust
alpine	3	
aloft	3	
slouch	3	negative
downwards	3	
profundity	3	
soundings	3	
sonar	3	anticipation, positive
underground	3	
ankle	3	
shoals	3	
nob	3	
metaphorical	3	
polar	3	
hoof	3	
keel	3	
verticality	3	
perpendicularity	3	
orthogonal	3	
angles	3	
horizontality	3	
alluvial	3	
suspended	3	
standi	3	
resting	3	
sustentation	3	
supporter	3	joy, positive, trust
stirrup	3	
baton	3	
pilaster	3	
pedestal	3	
jamb	3	
rafter	3	
mainstay	3	positive, trust
console	3	positive, sadness
flange	3	trust
easel	3	
musnud	3	
woolsack	3	
morris	3	
pallet	3	
mat	3	
contraposition	3	
web	3	
grating	3	anger, disgust, negative
tracery	3	
muslin	3	
crucial	3	positive, trust
cruciate	3	negative
thwart	3	negative, surprise
interior	3	disgust, positive, trust
penetralia	3	
recesses	3	fear
centrality	3	
tile	3	
drugget	3	
buffalo	3	
wrapper	3	
copper	3	
ormolu	3	
plating	3	
cerement	3	
pave	3	
plated	3	negative
ironclad	3	
padding	3	positive
garment	3	
garb	3	
apparel	3	
wearing	3	
finery	3	positive
canonicals	3	
designer	3	positive
mufti	3	
plaid	3	
apron	3	
shorts	3	
jeans	3	
sola	3	
bonnet	3	
dressing	3	
stays	3	
handkerchief	3	
hessian	3	
brogue	3	
nappy	3	disgust, negative
barbed	3	
divestment	3	negative
denuded	3	
interpenetration	3	
smuggle	3	fear, negative
obtrude	3	
tournure	3	
contour	3	positive
zodiac	3	
skirting	3	
gimp	3	
fosse	3	
landmark	3	trust
physiognomy	3	
metoposcopy	3	
animi	3	
vultus	3	
natch	3	
ogni	3	
flank	3	
orient	3	
multilateral	3	
trilateral	3	
quadrilateral	3	
oriental	3	
western	3	
shakespeare	3	
south	3	
southern	3	
ambidextrous	3	
lineament	3	
disfigurement	3	
arborescent	3	
grimace	3	
anamorphosis	3	
ugliness	3	disgust, fear, negative, sadness
writhe	3	
distorted	3	disgust, negative
hunch	3	negative
kneed	3	
fluke	3	surprise
sickle	3	
goniometer	3	
cone	3	
crinkle	3	
hooked	3	negative
oblique	3	
microb	3	
cuneiform	3	
curvature	3	
flexion	3	
helix	3	
spline	3	
phys	3	
frizzle	3	
geom	3	
kinky	3	
inflexibility	3	
rectify	3	positive
unbend	3	
unturned	3	
unswerving	3	
circularity	3	
hoop	3	
bracelet	3	
rundle	3	
coronet	3	
chaplet	3	
ambages	3	
convoluted	3	
wrinkle	3	
tortuous	3	
labyrinthine	3	
bump	3	
pimple	3	disgust, negative
nozzle	3	
snag	3	negative, surprise
cameo	3	
jetty	3	
trough	3	
glade	3	
sapper	3	
gouge	3	negative
retiring	3	
porous	3	
spongy	3	
crag	3	
aiguille	3	
porcupine	3	negative
thistle	3	
perforator	3	
bushwhacker	3	
guillotine	3	anger, anticipation, disgust, fear, negative, sadness
emery	3	
lubricity	3	
satin	3	positive
velours	3	
lapidarian	3	
glaze	3	
downy	3	positive
fretful	3	
nutmeg	3	
grater	3	
flocculent	3	
el	3	
vandyke	3	
lapel	3	
folded	3	
puncture	3	
trapdoor	3	
adit	3	
aisle	3	
opener	3	
perforate	3	
gaping	3	
aperient	3	
obstruction	3	negative
pliers	3	
beadle	3	
footfall	3	
hie	3	
mercurial	3	
unquiet	3	
quietism	3	
tranquility	3	joy, positive, trust
embargo	3	negative
haven	3	positive, trust
unmoved	3	
undisturbed	3	
requiescat	3	
nobis	3	
promenade	3	
stroll	3	
saunter	3	
riding	3	
roving	3	
handbook	3	trust
guidebook	3	positive, trust
murray	3	
bike	3	
locomotive	3	
railway	3	
prowl	3	fear, surprise
gad	3	
caracole	3	
skate	3	
navigation	3	
aviation	3	
headway	3	positive
mariner	3	
kedge	3	
parachute	3	fear
gale	3	
passenger	3	anticipation
loafer	3	negative
vagabond	3	
arab	3	
refugee	3	sadness
walker	3	
courier	3	trust
pedestrian	3	negative
breaker	3	
fireman	3	trust
navigator	3	anticipation, trust
skipper	3	
icarus	3	
steward	3	positive, trust
extradition	3	
carrying	3	
convection	3	
importation	3	
traction	3	
convoy	3	
export	3	
waft	3	
shunt	3	
ketch	3	
donkey	3	disgust, negative
asinine	3	
wain	3	
tram	3	
pontoon	3	
sloven	3	
equipage	3	
victoria	3	
diligence	3	positive, trust
lemon	3	disgust, negative
golf	3	
luggage	3	
dandy	3	disgust, negative
baste	3	
belabor	3	
bum	3	disgust, negative, sadness
galley	3	
scamper	3	
troll	3	anger, fear, negative
spurs	3	
lentor	3	
tortoise	3	
glacial	3	negative
lunge	3	surprise
maul	3	
battering	3	
foin	3	
recalcitrant	3	anger, disgust, negative
refraction	3	
circuitous	3	
advances	3	
takes	3	
remigration	3	
retrace	3	
ballistics	3	
archery	3	
projectile	3	fear
archer	3	
tow	3	
static	3	
centrifugal	3	
repulsion	3	disgust, fear, negative
abduct	3	
charges	3	
radiate	3	positive
runway	3	
dismount	3	
adieu	3	
goodbye	3	
russ	3	
debouch	3	
vous	3	
inroad	3	
emanation	3	
perspiration	3	disgust
distillation	3	positive
excretion	3	disgust
exude	3	
distill	3	
perspire	3	
barf	3	disgust
exhale	3	
slop	3	disgust, negative
oust	3	anger, negative, sadness
purge	3	fear, negative
porcelain	3	
disgorge	3	
slobber	3	
drivel	3	disgust, negative
avaunt	3	
carousal	3	
drunkenness	3	negative
nourishment	3	positive
pasturage	3	
regimen	3	
festal	3	
beef	3	
mutton	3	
soup	3	positive
alligator	3	
slump	3	negative, sadness
barbecue	3	
clam	3	
picnic	3	anticipation, joy, positive, surprise, trust
junket	3	
lunch	3	
beverage	3	positive
wassail	3	
chew	3	
nutritious	3	positive, sadness
succulent	3	negative, positive
blessed	3	joy, positive
cloy	3	
exhalation	3	
shit	3	anger, disgust, negative
stools	3	disgust, negative
rheum	3	
inoculation	3	anticipation, trust
interment	3	negative, sadness
inoculate	3	
immerse	3	anticipation, fear, joy, positive, surprise, trust
bathe	3	
extrication	3	
outrun	3	
entrench	3	
intrench	3	
ascension	3	
rappel	3	
raising	3	
exaltation	3	joy, positive, trust
overset	3	
salaam	3	
caper	3	
frisky	3	anticipation, joy, positive, surprise
welter	3	
circuition	3	
circumvention	3	negative, positive
whirl	3	
vortex	3	
whirlpool	3	fear
maelstrom	3	
charybdis	3	
cyclone	3	fear, negative, surprise
swivel	3	
lazy	3	negative
rotary	3	
unfurl	3	
brandish	3	
tremor	3	anger, anticipation, fear, negative, sadness
palpitation	3	
materialism	3	negative
materialist	3	disgust, negative
ponderable	3	
spiritualism	3	
supersensible	3	
heavens	3	joy, positive, trust
regions	3	
milky	3	
constellation	3	
gazing	3	
gazer	3	
mundane	3	
weights	3	
volatility	3	anger, anticipation, fear, negative, surprise
helium	3	
subtile	3	
inorganic	3	
hardening	3	
clot	3	
curd	3	
cartilage	3	
states	3	
pukka	3	
renitence	3	
starched	3	
horny	3	
flexibility	3	positive
pliancy	3	
inelasticity	3	
supple	3	
flexible	3	
tractable	3	
inelastic	3	
semiliquidity	3	
resisting	3	anger, fear, negative, sadness
brittle	3	
carcass	3	disgust, fear, negative, sadness
rasp	3	
kern	3	negative
bruise	3	anticipation, negative
rosin	3	
fray	3	negative
lather	3	
gaseity	3	
lymph	3	
liquefy	3	
liquefaction	3	
chloride	3	
effervescent	3	
agua	3	
aqua	3	
swash	3	
dabble	3	
inundate	3	
moist	3	
atmospheric	3	
weatherwise	3	
moisture	3	
kiln	3	
parch	3	
husky	3	
mummy	3	
continent	3	
innings	3	
glebe	3	
continental	3	
predial	3	
quagmire	3	disgust, negative
slush	3	disgust, negative, surprise
cataract	3	anticipation, fear, negative, sadness
fount	3	
brook	3	
geyser	3	
guggle	3	
aura	3	positive
anemometer	3	
respire	3	
sniff	3	
sneeze	3	disgust, negative, surprise
tacky	3	
suds	3	
nimbus	3	
fizzle	3	
nebulous	3	
poultice	3	
unctuous	3	
soapy	3	
blubber	3	
rape	3	anger, disgust, fear, negative, sadness
kerosene	3	fear
pitchy	3	
beings	3	
fossils	3	
zoology	3	
oxidation	3	negative
anaerobe	3	
kicking	3	anger
valere	3	
vita	3	
obit	3	negative, sadness, surprise
bereavement	3	negative, sadness
agonies	3	
career	3	anticipation, positive
checks	3	
pushing	3	
abois	3	
stillborn	3	negative, sadness
mortuary	3	fear, negative, sadness
mortem	3	
astra	3	
slaughter	3	anger, disgust, fear, negative, sadness, surprise
battue	3	
bravo	3	
thug	3	anger, disgust, fear, negative
moloch	3	
suicide	3	anger, fear, negative, sadness
suttee	3	
juggernath	3	
immolation	3	
venery	3	
sportsman	3	
stifle	3	negative
lapidate	3	
bowstring	3	
knell	3	fear, negative, sadness
thirsty	3	negative
lethal	3	disgust, fear, negative, sadness
unhealthy	3	disgust, fear, negative, sadness
internecine	3	
relics	3	sadness
manes	3	
cadaverous	3	
dirge	3	
elegy	3	
shrine	3	
hatchment	3	
insensate	3	
lush	3	disgust, negative, sadness
crocodile	3	fear
mosquito	3	anger, disgust, negative
badger	3	anger, negative
grey	3	
deer	3	
spaniel	3	joy, positive, trust
pointer	3	
vixen	3	negative
vermin	3	anger, disgust, fear, negative
pest	3	anger, disgust, fear, negative
zoological	3	
canine	3	
fishy	3	
banyan	3	
woods	3	
plants	3	
veterinary	3	
agriculture	3	positive
gardening	3	
yeoman	3	
manure	3	disgust, negative
humanitarian	3	anticipation, joy, positive, surprise, trust
somebody	3	
sahib	3	
swain	3	
homini	3	
lupus	3	
matron	3	positive, trust
rani	3	
grisette	3	
betty	3	
concupiscence	3	
sensuality	3	anticipation, joy, positive
voluptuousness	3	
adultery	3	disgust, negative, sadness
pornography	3	disgust, negative
fetishism	3	
sadism	3	
erotic	3	anticipation, joy, negative, positive, surprise, trust
sensitiveness	3	
impressibility	3	
aesthetics	3	joy, positive
perceive	3	positive, trust
tutor	3	positive
sensuous	3	joy, positive
aesthetic	3	positive
sentient	3	
coma	3	fear, negative, sadness
chloroform	3	negative
oxide	3	
refrigeration	3	
stupefy	3	
callous	3	anger, disgust, negative
comatose	3	fear, negative, sadness
enjoyment	3	
hedonism	3	joy, negative, positive
clover	3	
circe	3	
revel	3	joy, positive
luxurious	3	joy, positive
agreeable	3	positive, trust
usus	3	
angina	3	fear, negative
soreness	3	disgust, negative, sadness
ephialtes	3	
needles	3	
crucify	3	
titillate	3	
tropical	3	
seethe	3	
broil	3	anger, negative
incandescent	3	
blazing	3	
toast	3	joy, positive
coldness	3	anger, disgust, fear, negative, sadness
freezing	3	negative
inclement	3	negative
cucumber	3	
products	3	
cinder	3	
soot	3	disgust, negative
coke	3	
carbon	3	
corrode	3	
combustible	3	
cooling	3	
refrigerator	3	
fireplace	3	
burner	3	
cooler	3	
freezer	3	
tinder	3	
congreve	3	
soda	3	
prevent	3	fear
fireproof	3	positive
clinical	3	
indicator	3	
flavor	3	
insipid	3	negative
vapid	3	
piquance	3	
piquancy	3	
unsavoriness	3	
caviare	3	
saltpeter	3	
saltiness	3	
tobacco	3	negative
negro	3	negative, sadness
seasoned	3	positive
spicy	3	
unsavory	3	negative
bitters	3	
alcoholic	3	
sourness	3	
turmeric	3	
peppercorn	3	
herbs	3	
tidbit	3	
tasty	3	positive
luscious	3	anticipation, joy, positive
unpalatable	3	
nauseous	3	disgust, negative, sadness
loathsome	3	anger, disgust, negative
unpleasant	3	disgust, negative, sadness
syrup	3	
manna	3	positive
maple	3	
sources	3	
vinegar	3	
fragrance	3	
putrid	3	
rum	3	
fetor	3	
noisome	3	
musty	3	disgust, negative
intonation	3	positive
phonography	3	
resonant	3	
quivering	3	fear, negative
awful	3	anger, disgust, fear, negative, sadness
silentio	3	
whist	3	
tush	3	
chup	3	
tace	3	
sages	3	
blare	3	
clang	3	
hullabaloo	3	
blatant	3	anger, disgust, negative
shrill	3	anger, fear, negative, surprise
lustily	3	
tinkle	3	
soothing	3	joy, positive, trust
melodious	3	
sourdine	3	
rapping	3	anger
pow	3	anger
railroad	3	
purr	3	joy, positive, trust
ringing	3	
separated	3	
resonator	3	
pi	3	
goggle	3	
gruff	3	anger, disgust, negative
sibilance	3	
cacophony	3	anger, disgust, negative
cacoepy	3	
falsetto	3	
jangle	3	
whoop	3	
howl	3	anger, disgust, fear, negative, sadness, surprise
screech	3	fear, negative, surprise
whine	3	disgust, negative, sadness
pule	3	
moan	3	fear, sadness
snore	3	
grunt	3	
ululation	3	
mus	3	
crotchet	3	
euphony	3	
composer	3	positive
silvery	3	
euphonious	3	
serenade	3	
