Word	Count	Emotions
lover	4	anticipation, joy, positive, trust
council	2	anticipation, positive, trust
heavenly	23	anticipation, joy, positive, trust
strive	1	anticipation
saidst	22	
eighteen	22	
hittites	22	
concubine	17	
wit	22	positive
seem	16	
hadst	22	
steal	2	anger, fear, negative, sadness
pledge	2	joy, positive, trust
breach	15	negative
ward	3	
hebrews	22	
overcome	3	
machir	22	
taste	8	
pot	15	
hallowed	22	
discover	1	
astray	22	fear, negative
forbear	5	
hin	22	
moment	22	
jubile	22	
grant	15	anticipation, joy, positive, trust
setteth	22	
ministry	22	joy, positive, trust
defence	9	
sinneth	22	
reckon	2	
vex	15	
og	22	
tribulation	4	fear, negative, sadness
merchandise	22	
mad	22	anger, disgust, fear, negative, sadness
ekron	22	
companion	13	joy, positive, trust
bitterness	22	anger, disgust, negative, sadness
seer	6	
nabal	22	
pool	5	positive
brightness	22	positive
naboth	22	
zerubbabel	22	
tyrus	22	
baptism	1	positive
partaker	9	
mystery	5	anticipation, surprise
euphrates	21	
keeper	21	
sort	7	
mock	5	
magnify	19	
sawest	21	
falsely	21	negative
choice	2	positive
thigh	3	
thereby	21	
weapon	8	
large	21	
occasion	1	
zidon	21	
shoe	10	
ithamar	21	
elkanah	21	
openeth	21	
amazed	21	
sum	21	
twine	21	
shoot	2	anger, fear, negative
asunder	21	
common	21	
unrighteousness	21	
corruption	21	disgust, negative
safely	21	
eliab	21	
release	4	
astonishment	21	joy, positive, surprise
wonderful	21	joy, positive, surprise, trust
froward	21	
ashdod	21	
bethshemesh	21	
sisera	21	
recover	1	
lament	11	disgust, fear, negative, sadness
naomi	21	
joel	21	
kish	21	
achish	21	
fir	21	
obadiah	21	
husbandmen	21	
prophecy	2	anticipation
counsellor	14	anger, fear, negative, trust
shushan	21	
equal	1	
deceitful	21	disgust, negative, sadness
esaias	21	
centurion	3	positive
parent	21	
asia	21	
eden	20	
ethiopia	20	
cain	20	
heifer	20	
roof	2	
gat	20	
smell	2	anger, disgust, negative
feeble	1	negative, sadness
secretly	20	
whomsoever	20	
custom	7	
prisoner	13	anger, disgust, fear, negative, sadness
sheweth	20	
ride	1	
aloud	20	
pasture	11	positive
nadab	20	
bottom	1	negative, sadness
sickness	4	disgust, fear, negative, sadness
thereto	20	
flower	17	
inwards	20	
swine	20	disgust, negative
redemption	20	positive
entereth	20	
eleventh	20	
belongeth	20	
alas	20	
courage	20	positive
fiery	20	
perverse	20	anger, disgust, fear, negative
murderer	10	anger, disgust, fear, negative, sadness
try	1	
accursed	20	anger, fear, negative, sadness
ease	2	positive
proverb	10	
swift	6	positive
recompence	2	
care	1	
obededom	20	
seraiah	20	
ahithophel	20	
foolishness	20	negative
feareth	20	
ahijah	20	
abijah	20	
boast	2	negative, positive
eunuch	7	
jonah	20	
ahikam	20	
nethaniah	20	
persuade	2	trust
maker	1	
envy	1	
hypocrite	11	disgust, negative
simple	20	
conversation	20	
transgressor	5	
insomuch	20	
elect	1	positive, trust
herb	18	
dove	12	anticipation, joy, positive, trust
gaza	19	
gomorrah	19	
haran	19	
overthrow	12	anticipation, fear, negative
moabites	19	
suck	2	negative
spend	7	
force	2	anger, fear, negative
zerah	19	
conspire	19	fear, negative
speedily	19	
faileth	19	
cruel	19	anger, disgust, fear, negative, sadness
fault	4	negative, sadness
hitherto	19	negative
thunder	4	
darken	1	fear, negative, sadness
leg	1	
throw	1	
murmur	2	
manna	19	positive
covetousness	19	
descend	8	
ascend	5	
jealous	19	anger, disgust, negative
marriage	3	anticipation, joy, positive, trust
whore	2	disgust, negative
rend	1	negative
approach	2	
committeth	19	
safety	19	
abhor	1	anger, disgust, fear, negative
subdue	8	negative
slayer	19	anger, disgust, fear, negative, sadness, surprise
mightest	19	
uprightness	19	
dwellest	19	
vile	1	
instruct	1	positive, trust
calamity	3	sadness
bottle	15	
league	19	positive
hazor	19	
request	1	
offence	7	
faithfulness	19	
watchman	12	positive, trust
ramothgilead	19	
amon	19	
reprove	10	
dragon	16	fear
clothing	19	
despiseth	19	
potter	3	
den	9	
stumble	4	negative
abound	3	
betray	18	anger, disgust, negative, sadness, surprise
antioch	19	
cold	18	negative
backward	18	negative
nineveh	18	
heir	11	
perizzite	5	
stricken	18	sadness
laugh	1	joy, positive, surprise
maachah	18	
commune	2	
intreate	18	
wage	18	
succoth	18	
play	7	
bade	18	
hezron	18	
gershon	18	
floor	2	
maiden	8	positive
stubble	18	
israelites	18	
fifteenth	18	
bason	5	
shewbread	18	
middle	18	
hook	5	
hanging	18	anger, disgust, fear, negative, sadness
kidney	18	
fasten	1	
ignorance	18	negative
burneth	18	
black	1	
bathe	1	
familiar	1	positive, trust
bough	7	
standard	3	
cloth	1	
tirzah	18	
libnah	18	
hatred	18	anger, disgust, fear, negative, sadness
kirjathjearim	18	
keilah	18	
baalim	18	
armourbearer	18	
manoah	18	
sorrowful	18	negative, sadness
rejoiceth	18	
michal	18	
asahel	18	
base	1	trust
omri	18	
micaiah	18	
rage	1	anger, negative
nethinim	18	
tempest	18	anger, anticipation, fear, negative, sadness, surprise
redeemer	18	
layeth	18	
ah	18	
firmament	17	
freely	17	joy, positive, trust
crieth	17	
shem	17	
ham	17	
nahor	17	
sarai	17	
kadesh	17	
victual	5	
shore	17	
weigh	2	anticipation, trust
fatness	17	
discern	2	
breaketh	17	
elah	17	
myrrh	17	
twice	17	
anguish	17	anger, fear, negative, sadness
bondman	6	
health	17	
overtake	2	
drinketh	17	
naaman	17	
threshingfloor	2	
horeb	17	
dwelling	17	
depth	12	positive, trust
melt	1	
hew	12	
row	1	anger, negative
principal	17	positive, trust
frankincense	17	
fellowship	17	positive
uncle	17	
whereupon	17	
leper	6	
avenge	3	
freewill	17	
elishama	17	
kinsman	7	
charger	3	positive
quench	12	
meek	17	sadness
stature	17	
bid	1	
gathereth	17	
pertain	6	
belial	17	
desireth	17	
siege	17	
acknowledge	2	
prosperity	17	positive
stripe	2	negative
publish	11	
division	6	
thirsty	17	negative
lewdness	17	
otherwise	17	
speakest	17	
twain	17	
abigail	17	
oracle	4	anticipation, positive, trust
athaliah	17	
jehoash	17	
account	1	trust
eliashib	17	
estate	2	
filthy	17	disgust, negative
casteth	17	
judgeth	17	
trusteth	17	
unjust	17	anger, negative
ignorant	17	disgust, negative
publican	6	
caesarea	17	
subject	1	negative
timotheus	17	
ephesus	17	
testament	16	anticipation, trust
abel	16	
betwixt	16	
integrity	16	positive, trust
straw	5	
hinder	5	
reserve	3	positive
stuff	16	
harm	16	fear, negative
content	16	joy, positive, trust
deliverance	1	anticipation, joy, positive, trust
hivite	9	
bloody	16	anger, disgust, fear, negative, sadness
uzziel	16	
boil	1	disgust, negative
locust	12	fear, negative
maidservant	10	
convocation	3	
although	16	
hur	16	
lend	7	
pardon	3	positive
obedient	16	
forehead	8	
devise	12	
longsuffere	16	
chapiter	13	
priesthood	16	anticipation, joy, positive, sadness, trust
bald	16	
beard	4	
soever	16	
blaspheme	1	
jephunneh	16	
earnestly	16	positive
reubenite	1	
aroer	16	
anathoth	16	
incline	16	trust
asleep	16	
highway	10	
tumult	3	anger, fear, negative, surprise
ner	16	
comely	16	
musick	16	
ahimelech	16	
hideth	16	
greet	16	
cymbal	1	
ziba	16	
amasa	16	
zeal	16	anticipation, joy, positive, surprise, trust
teacheth	16	
heman	16	
basis	16	
earthquake	3	anger, fear, negative, sadness, surprise
rabshakeh	16	
scorn	3	anger, negative
mattaniah	16	
amariah	16	
jehiel	16	
footstool	16	
filthiness	16	
wail	1	fear, negative, sadness
device	10	
candle	1	
temptation	8	negative
accuse	1	
capernaum	16	
unbelief	16	negative
exhort	3	positive
uncircumcision	16	
nostril	15	
sixty	15	
selfsame	15	
stop	7	
reach	4	
eliezer	15	
thirteen	15	
lack	8	negative
press	3	
brimstone	15	anger, fear, negative
intreat	15	
clear	1	
mirth	15	joy, positive
consent	2	
oak	6	positive
eliphaz	15	
dukes	15	
openly	15	
ill	15	anger, disgust, fear, negative, sadness
magician	1	surprise
shortly	15	anticipation
noon	15	
blameless	15	positive
goshen	15	
poverty	15	anger, disgust, fear, negative, sadness
sceptre	1	
colt	3	
sojourneth	15	
slow	15	
deaf	15	
amram	15	
miriam	15	
nether	15	anger, fear, negative, sadness
proceed	1	
birth	15	anticipation, fear, joy, positive, trust
hallow	15	
laver	5	
week	13	
thrice	15	
offereth	15	
kohathite	15	
lock	2	
michael	15	
visitation	15	negative
winepress	3	
brooks	15	
nest	4	trust
zimri	15	
region	4	
regardeth	15	
wide	15	
diligent	15	
sendeth	15	
drop	3	
ziklag	15	
privily	15	
beam	12	joy, positive
slothful	15	
minded	15	
cart	15	
ahitub	15	
ahimaaz	15	
mephibosheth	15	
fortress	2	fear, positive, sadness, trust
mire	15	disgust, negative
bani	15	
builder	1	
pull	2	positive
disease	13	anger, disgust, fear, negative, sadness
followeth	15	
entry	1	
eliakim	15	
nebuzaradan	15	
genealogy	8	
hashabiah	15	
wondrous	15	positive
purge	1	fear, negative
tobiah	15	
increaseth	15	
rein	15	negative
reproof	15	
derision	15	anger, disgust, negative
godly	15	joy, positive, trust
becometh	15	
soweth	15	
often	15	
consolation	3	
arch	15	
shadrach	15	
meshach	15	
abednego	15	
baptist	15	
possible	15	
sail	3	
lazarus	15	
godliness	15	
creepeth	14	
imagination	6	
winter	1	
token	7	
sidon	14	
heth	14	
surety	1	positive, trust
wander	6	
clave	14	
eld	14	
meditate	14	anticipation, joy, positive, trust
hadad	14	
wrap	2	
bank	5	trust
spy	6	
state	14	
heber	14	
wentest	14	
wisely	14	
gershom	14	
furthermore	14	
frog	14	
groweth	14	
midnight	14	
firstle	14	
worm	8	anticipation, negative, surprise
lightning	14	anger, fear, surprise
pattern	1	
consecrate	14	
liver	14	
ornament	7	
spreadeth	14	
scall	14	
shave	4	
colour	12	
enjoy	1	anticipation, joy, positive, trust
nethaneel	14	
purify	12	joy, positive, trust
reacheth	14	
effect	1	
outward	14	positive
contend	1	
gadite	1	
prolong	9	disgust, negative
riseth	14	
vexation	1	
gall	14	anger, disgust, negative
crooked	14	
debir	14	
bethhoron	14	
rimmon	14	
barak	14	
jerubbaal	14	
wool	14	
threshold	3	
ruth	14	positive
leadeth	14	
sorry	14	
psaltery	13	
hushai	14	
falsehood	14	anger, negative, trust
ruleth	14	
iddo	14	
question	2	positive
bestow	9	
stick	3	
mede	1	
blasphemy	6	anger, negative
pashur	14	
jeduthun	14	
artaxerxes	14	
heaviness	14	
banquet	1	anticipation, joy, positive
delighteth	14	
oppressor	8	anger, fear, negative, sadness
chaff	14	anger, fear, negative
storm	14	anger, negative
expectation	14	anticipation, positive
meekness	14	
subjection	14	negative
teacher	6	positive, trust
hereafter	14	
bride	14	anticipation, joy, positive, trust
sadducees	14	
supper	14	
greeks	14	
titus	14	
giant	8	fear
fashion	1	
eber	13	
ophir	13	
chaldee	13	
bela	13	
steward	4	positive, trust
ephron	13	
mightier	13	
strove	13	
plenty	13	
troop	7	
afterwards	13	
mahanaim	13	
hamor	13	
boldly	13	
edomite	6	
doubt	2	fear, negative, sadness, trust
dungeon	13	fear, negative
hereby	13	
amminadab	13	
drave	13	
wist	13	
commandeth	13	
manservant	1	
smiteth	13	
owner	5	
ransom	3	anger, fear, negative
dig	13	
loop	13	
behalf	13	
mitre	13	
hole	11	
broughtest	13	
blot	1	negative
abundant	13	joy, positive
sufficient	13	
reverence	1	joy, positive, trust
vinegar	13	
fully	13	positive, trust
short	2	
nebo	13	
chase	1	negative
hermon	13	
overflow	2	negative
cleaveth	13	
controversy	1	negative
natural	13	
eglon	13	
gezer	13	
rabbah	13	
hinnom	13	
mantle	1	
inclined	13	
rob	8	anger, disgust, fear, negative, sadness
dagon	13	
carve	2	
confirm	3	
obed	13	
hannah	13	
petition	2	
abinadab	13	
ago	13	
garrison	7	positive, trust
safe	13	joy, positive, trust
reigneth	13	
answereth	13	
rechab	13	
error	4	negative, sadness
lightne	13	
ivory	13	
consult	1	trust
disobedient	13	anger, negative
oft	13	
remaliah	13	
sennacherib	13	
amoz	13	
jedaiah	13	
joppa	13	
ethiopians	13	
flow	3	positive
profitable	13	
liar	8	disgust, negative
delivereth	13	
quicken	1	anticipation
flourish	2	
assyrian	13	
kareah	13	
andrew	13	
palsy	1	disgust, fear, negative, sadness
alm	13	
pharisee	13	
martha	13	
silas	13	
festus	13	
enoch	12	
lamech	12	
sole	12	
hagar	12	
submit	1	anticipation
meal	12	
waxen	12	
wean	12	
lovest	12	
audience	12	anticipation
pitcher	5	
kedar	12	
syrian	12	
hunt	1	
unawares	12	
foolishly	12	
earring	5	
anah	12	
mule	9	anger, negative, trust
peaceably	12	
pharez	12	
belong	5	
plenteous	12	
sack	10	
sir	7	positive, trust
archer	2	
zichri	12	
abihu	12	
stream	12	
hoof	12	
difference	1	
strike	7	anger, negative
hyssop	12	
wear	3	negative, trust
spoon	12	
couple	10	
badger	12	anger, negative
caul	1	
strip	7	negative, sadness
oven	1	
censer	8	
wheresoever	12	
floweth	12	
nose	2	disgust
servile	12	disgust, fear, negative, sadness
footman	12	
hor	12	
divination	1	anticipation
several	12	
heard	12	
fierceness	12	
givest	12	
sickle	12	
skirt	7	
draweth	12	
geba	12	
zebah	12	
zalmunna	12	
brier	3	
jabeshgilead	12	
happen	4	anticipation
jabesh	12	
ishbosheth	12	
shephatiah	12	
stablish	12	
hadarezer	12	
jonadab	12	
barzillai	12	
victory	12	anticipation, joy, positive, trust
hiss	8	anger, fear, negative
gehazi	12	
holden	12	
huram	12	
hanan	12	
ornan	12	
haggai	12	
scourge	1	anger, fear, negative, sadness
offspring	12	
imagine	3	
correction	12	negative
uprightly	12	
evildoer	2	
preacher	12	
backslide	12	
infirmity	10	fear, negative
thomas	12	
jonas	12	
cock	12	
magdalene	12	
greek	12	
condemnation	12	anger, anticipation, disgust, fear, negative, sadness
agrippa	12	
obedience	12	positive, trust
nature	12	
sober	12	
onyx	11	
close	1	
handle	1	
japheth	11	
leaf	11	
dedan	11	
morter	11	
terah	11	
milcah	11	
thirteenth	11	fear
butter	11	
paran	11	
provide	1	positive, trust
speed	1	
proceedeth	11	
wells	11	
bilhah	11	
speckled	11	
absent	11	negative, sadness
distressed	11	fear, negative
asketh	11	
deceitfully	11	
teman	11	
kenaz	11	
er	11	
shelah	11	
signet	1	
sad	11	
interpret	1	
lean	3	
provision	11	
straitly	11	
oversight	11	negative
divine	1	
beriah	11	
utmost	11	
bush	3	
idle	11	
flax	11	
fearful	11	fear, negative, sadness
almost	11	
plainly	11	
guile	11	negative
pin	3	
theirs	11	
sweareth	11	
cud	11	
spit	1	disgust
stumblingblock	1	
homer	1	
mahli	11	
similitude	1	
abiram	11	
pollute	2	disgust, negative
zelophehad	11	
jazer	11	
entrance	1	
riblah	11	
beforetime	11	
mightily	11	
alike	11	
stroke	1	fear, negative, sadness
sentence	2	anger, anticipation, disgust, fear, negative, sadness
axe	11	
bag	3	
esteemed	11	
hoshea	11	
ashtaroth	11	
megiddo	11	
kedesh	11	
defend	1	fear, positive
fetter	11	
hearest	11	
elihu	11	
enlarge	1	
withdraw	6	negative, sadness
zobah	11	
hanun	11	
kidron	11	
intent	2	
mourneth	11	
buckler	5	
eighteenth	11	
hanani	11	
ariseth	11	
acquaintance	11	
workman	10	
pekah	11	
rezin	11	
urijah	11	
joah	11	
jehoiachin	11	
zephaniah	11	
gog	11	
jeiel	11	
uzzi	11	
harim	11	
understandeth	11	
warn	8	anticipation, fear, negative, surprise, trust
ruin	3	fear, negative, sadness
dishonour	11	
runneth	11	
attend	1	
throughly	11	
perfection	11	anticipation, joy, positive, surprise, trust
stedfast	11	
robber	5	disgust, fear, negative
bud	1	
waiteth	11	
brutish	11	
exercise	6	
scorner	4	
unpunished	11	
bold	11	positive
torment	2	anger, fear, negative, sadness
iscariot	11	
tradition	2	
bethany	11	
damnation	11	anger, fear, negative, sadness
zacharias	11	
barabbas	11	
anania	11	
achaia	11	
revelation	2	
carnal	11	negative
overcometh	11	
gerar	10	
arphaxad	10	
aram	10	
curseth	10	
zoar	10	
mamre	10	
morsel	1	negative
violently	10	anger, disgust, fear, negative, sadness
wot	10	positive, trust
saddle	4	
bethuel	10	
bracelet	1	
kindly	10	
nurse	2	positive, trust
padanaram	10	
birthright	10	
loss	10	anger, fear, negative, sadness
drought	10	negative
bull	2	
hollow	10	negative, sadness
deborah	10	
reuel	10	
beor	10	
seventeen	10	
dip	10	
direct	3	
attain	6	
nourish	1	
ere	10	
jethro	10	
tail	6	
enchantment	3	
guiltless	10	
refresh	2	
knop	9	
tach	10	
forefront	10	
foursquare	10	
curious	10	
wreathen	10	
rear	4	negative
pigeon	2	negative
earthen	10	
divideth	10	
scale	10	
owl	6	
quick	10	
appeareth	10	
glean	5	
balance	8	positive
thresh	3	anger, fear, negative, sadness
vintage	10	
chastise	6	
ammihud	10	
dedication	10	positive
alarm	10	fear, negative, surprise
zin	10	
rehob	10	
dathan	10	
famous	10	positive
sunrise	10	
withstand	6	anticipation, fear, positive
kadeshbarnea	10	
jair	10	
knewest	10	
pervert	2	anger, disgust, negative
nail	1	
cheer	10	anticipation, joy, positive, surprise, trust
treadeth	10	
rahab	10	
brim	10	
lier	10	
adar	10	
ziph	10	
tabor	10	
deliverer	10	
ehud	10	
whilst	10	
quietness	10	
millo	10	
zidonians	10	
spakest	10	
bethlehemjudah	10	
dealeth	10	
stedfastly	10	
jeroham	10	
lifteth	10	
strait	2	
troubleth	10	
withholden	10	
triumph	2	anticipation, joy, positive
baanah	10	
adversity	2	anger, fear, negative, sadness
bathsheba	10	
devoureth	10	
suppose	7	
conspiracy	10	fear
whelp	3	
cushi	10	
haughty	10	anger, negative
violent	10	anger, disgust, fear, negative, surprise
stair	10	
lily	5	
maintain	1	
pound	5	anger, negative
rumour	2	
assyrians	10	
uzza	10	
berechiah	10	
eliel	10	
immer	10	
treasury	9	
psalm	6	positive
mindful	10	positive
settle	7	
shelemiah	10	
disperse	8	
accusation	10	anger, disgust, negative
forthwith	10	
astonied	10	
sanballat	10	
madest	10	
vashti	10	
contempt	10	anger, disgust, fear, negative
moth	10	
poureth	10	
scattereth	10	
satisfy	2	
ceaseth	10	
found	10	joy, positive, trust
aha	10	
equity	10	positive
slumber	1	
diligence	10	positive, trust
boldness	10	positive
dearly	10	
neriah	10	
persecution	5	anger, disgust, fear, negative, sadness
belteshazzar	10	
resist	2	negative
juda	10	
zebedee	2	
remission	10	positive
exhortation	10	positive
lake	10	
necessity	3	sadness
cornelius	10	
apollos	10	
suffering	10	disgust, fear, negative, sadness
dress	7	
dread	9	anticipation, fear, negative
jobab	9	
entreat	2	
vale	9	
mistress	9	anger, disgust, negative
foreskin	5	
bake	9	
withhold	6	
worth	9	positive
purchase	8	
point	1	
dim	9	
dreadful	9	anger, anticipation, disgust, fear, negative, sadness
leap	4	
booth	2	
herein	9	
shobal	9	
ezer	9	
bozrah	9	
sheaf	9	
obeisance	9	
seekest	9	
thin	9	
befall	5	negative
refrain	7	
posterity	9	
wagon	1	
gera	9	
requite	1	
groan	1	disgust, negative, sadness
takest	9	
yesterday	9	
refuseth	9	
mixed	9	
quarter	8	
murmuring	9	
seethe	3	
discomfit	9	
proudly	9	
betroth	4	
push	1	
unrighteous	9	
sapphire	3	
needlework	9	
shovel	1	
tip	9	
consecration	4	anticipation, joy, positive, sadness, trust
bezaleel	9	
defileth	9	
proclamation	9	
thereunto	9	
stiffnecked	9	
handful	5	
baken	9	
warp	9	anger, negative, sadness
woof	9	
fit	3	
wizard	2	anticipation, positive, surprise
baldness	9	
virginity	9	anticipation, positive
bruise	1	anticipation, negative
parched	9	
shelomith	9	
yearly	9	
nahshon	9	
gershonite	3	
serveth	9	
nazarite	3	
anak	9	
hormah	9	
dibon	9	
narrow	1	
hepher	9	
avenger	9	anger, negative
anakim	9	
sion	9	
affright	1	
scorpion	2	anger, disgust, fear, negative, surprise
stamp	1	
hart	2	
copy	1	negative
fleece	9	anger, disgust, negative, sadness
inasmuch	9	
fleeth	9	
ammonite	9	
millstone	2	
fever	9	fear
madness	9	anger, fear, negative
wormwood	9	
rebellion	9	anger, disgust, fear
shower	4	
poison	9	anger, disgust, fear, negative, sadness
buildeth	9	
hewer	1	
makkedah	9	
bitterly	9	anger, disgust, negative, sadness
gaal	9	
gileadite	4	
riddle	9	surprise
ashkelon	9	
advice	9	trust
reaper	1	
silent	9	
nahash	9	
michmash	9	
honeycomb	9	
behave	6	
expire	9	negative, sadness
covert	9	
cruse	9	
assuredly	9	trust
cherethite	9	
twilight	9	
getteth	9	
carpenter	4	
hadadezer	9	
recorder	9	positive
thinkest	9	
aged	9	
prevent	7	fear
araunah	9	
bath	6	positive
cheek	5	
helper	7	positive, trust
thirtieth	9	
pavement	9	trust
shebna	9	
bridle	1	
degree	7	positive
adaiah	9	
malchiah	9	
zebadiah	9	
castle	6	
jozabad	9	
preparation	1	anticipation
general	9	positive, trust
nehemiah	9	
shealtiel	9	
chamberlain	6	
durst	9	
hedge	3	
holdeth	9	
perisheth	9	
bindeth	9	
hireling	9	
hasteth	9	
stock	8	
uttereth	9	
eyelid	9	
island	7	
necessary	9	
shineth	9	
burst	1	
exalteth	9	
glass	1	
babe	6	
covetous	9	
murder	4	anger, disgust, fear, negative, sadness, surprise
honoureth	9	
considereth	9	
adulterer	3	
convert	1	positive
forgave	9	
shorten	9	
discretion	9	anticipation, positive, trust
contention	6	
hasty	9	negative
convenient	9	positive
patient	9	anticipation, positive
pang	9	negative, surprise
fold	4	
spoiler	7	negative, sadness
treacherous	9	anger, disgust, fear, negative
tophet	9	
liken	6	
intercession	1	trust
amos	9	
hungre	9	
labourer	2	
impossible	9	negative, sadness
penny	5	
caiaphas	9	
elisabeth	9	
devout	9	anticipation, joy, positive, trust
rome	9	
unknown	9	anticipation, fear, negative
felix	9	
timothy	9	
melchisedec	9	
moveth	8	
enmity	8	anger, fear, negative, sadness
adah	8	
seth	8	
restrain	2	anger, fear, negative
tubal	8	
meshech	8	
asshur	8	
herdman	1	
kenite	6	
hardly	8	
besides	8	
bondwoman	8	
sojourner	3	
prosperous	8	joy, positive
destitute	8	fear, negative, sadness
venison	8	
blesseth	8	
luz	8	
dinah	8	
furniture	8	
penuel	8	
peaceable	8	positive
stink	1	disgust, negative
aholibamah	8	
zibeon	8	
jeush	8	
shammah	8	
ebal	8	
onan	8	
timnath	8	
doer	7	positive
butler	1	positive, trust
baker	3	
forgat	8	
hastily	8	
dearth	8	
almond	2	
carmi	8	
jachin	8	
borrow	3	
heretofore	8	
diminish	1	negative, sadness
case	1	fear, negative, sadness
izhar	8	
mushi	8	
mishael	8	
dough	8	
blast	5	anger, fear, negative, surprise
prophetess	8	
easy	4	
eagles	8	
bound	8	negative
covet	8	negative
duty	1	
entice	2	
fillet	1	
hearted	8	
broider	8	
ouche	8	
span	1	
beryl	8	
uri	8	
powder	1	
inclose	1	
tie	2	
impute	2	
reconciliation	8	anticipation, joy, positive, trust
cheweth	8	
kin	8	
molech	8	
diverse	8	negative, positive
unless	8	
flight	8	
pursueth	8	
pine	1	negative, sadness
ensign	1	positive
apiece	8	
ethiopian	8	
zaccur	8	
shaphat	8	
purification	1	positive, trust
chemosh	8	
edrei	8	
agag	8	
zealous	8	joy, positive, trust
sinful	8	anger, disgust, fear, negative, sadness
righteously	8	
ramoth	8	
slack	1	negative
repay	1	anger, anticipation, joy, positive, trust
destroyeth	8	
exact	2	
chasten	6	
plow	4	
vesture	1	
emerod	8	
meaneth	8	
apple	3	
stirreth	8	
ambassador	4	positive, trust
jabin	8	
adullam	8	
aphek	8	
mareshah	8	
outgoing	8	
ophrah	8	
zorah	8	
abdon	8	
benjamite	8	
pierce	2	
outside	8	
jether	8	
trode	8	
fox	2	
sling	1	
dance	6	joy, positive, trust
raiseth	8	
vial	5	
helmet	2	fear, positive
trench	8	
sheath	8	
something	8	
gilboa	8	
geshur	8	
gittite	2	
ittai	8	
bichri	8	
netophathite	2	
azmaveth	8	
shunammite	8	
uproar	8	negative
arabia	8	
diseased	8	disgust, fear, negative, sadness
provocation	3	anger, negative
jezreelite	8	
hasten	7	
embrace	2	anticipation, joy, positive, surprise, trust
warm	1	
box	8	
faithfully	8	
menahem	8	
wipe	1	
pedaiah	8	
jerahmeel	8	
zabad	8	
shechaniah	8	
elioenai	8	
akkub	8	
jahath	8	
jerimoth	8	
mattithiah	8	
affair	8	
searcheth	8	
kneel	2	
rehum	8	
kadmiel	8	
magistrate	2	
sherebiah	8	
revive	2	anticipation, negative, positive
persecutor	1	
manifold	8	
gallow	8	
withereth	8	
shutteth	8	
straiten	1	
vomit	1	disgust
soft	1	
departeth	8	
pearl	2	
furrow	1	sadness
flatter	2	
preserveth	8	
bent	8	
bend	1	
confident	8	joy, positive, trust
deviseth	8	
judgest	8	
uphold	1	
dissolve	1	
teachest	8	
dross	8	
lofty	8	negative
feedeth	8	
comforter	5	
rush	1	
languisheth	8	
instant	8	
fan	8	
surname	8	
astrologer	1	anticipation, positive
sower	8	
pastor	1	joy, positive, trust
chebar	8	
belshazzar	8	
agree	7	positive
grain	8	
example	1	
tare	4	
rabbi	8	
privately	8	
hall	8	
gladly	8	
believest	8	
accuser	1	anger, fear, negative
perdition	8	anger, disgust, fear, negative, sadness
approve	1	joy, positive, trust
cyprus	8	
cilicia	8	
earnest	8	positive
follower	8	trust
edify	2	
peril	2	anticipation, fear, negative, sadness
havilah	7	
enos	7	
cainan	7	
mahalaleel	7	
renown	7	positive
husbandman	7	
javan	7	
cush	7	
shinar	7	
uz	7	
peleg	7	
brick	4	
nativity	7	
arioch	7	
thread	7	
childless	7	
hearth	7	positive
blindness	7	negative, sadness
aileth	7	
ewe	3	
yonder	7	
buryingplace	7	
mesopotamia	7	
provender	7	
pottage	7	
lightly	7	
hundredfold	7	
elon	7	
quiver	1	fear, negative
feel	2	
zilpah	7	
ringstrake	7	
quite	7	
jabbok	7	
softly	7	
dishon	7	
achbor	7	
overseer	6	
cluster	5	
ripe	7	positive
welfare	7	
shaul	7	
couch	2	sadness
stoop	2	
lawgiver	7	
rider	5	positive
midwife	3	anticipation, joy, negative, positive, trust
daub	1	
demand	4	anger, negative
raw	7	
destroyer	4	anger, fear, negative
sittest	7	
peculiar	7	
selleth	7	
dye	7	
network	3	anticipation
jasper	7	
urim	7	
hem	1	
workmanship	7	
fashioned	7	
occupy	2	positive
turtledove	3	
feather	2	
pan	4	
toe	6	
scab	7	negative
shaven	7	
fret	1	fear, negative
pertaineth	7	
plaister	7	
rideth	7	
beef	7	
maim	7	
crush	4	
cow	7	
relieve	1	
odour	2	
value	4	
ability	7	positive
devote	1	
gamaliel	7	
razor	7	fear
suffice	3	
zoan	7	
grasshopper	3	
doubtless	7	positive, trust
reproacheth	7	
zippor	7	
putt	7	
javelin	7	
revenger	1	
figure	3	
walkest	7	
careth	7	
sol	7	
wanteth	7	
useth	7	
diviner	7	
rough	7	
behead	7	
egg	2	
sett	7	
bill	7	
noonday	7	
assurance	7	positive, trust
drunkenness	7	negative
sky	5	positive
firm	7	
bethaven	7	
ambush	1	anger, fear, negative, surprise
jarmuth	7	
azekah	7	
dor	7	
othniel	7	
eshtaol	7	
maon	7	
gedor	7	
abiezer	7	
aijalon	7	
certainty	7	positive
sincerity	7	positive
message	7	
hammer	3	
pen	7	
oreb	7	
secure	7	
misery	2	anger, disgust, fear, negative, sadness
grind	3	
laish	7	
complaint	2	anger, negative
dunghill	7	
deadly	7	anger, disgust, fear, negative, sadness
lighten	5	
axis	7	
saveth	7	
ahinoam	7	
scrip	7	
sink	2	
debt	2	negative, sadness
roe	5	
mason	7	
telleth	7	
pelethite	7	
ethan	7	
skill	7	
contain	1	
prayeth	7	
sycomore	1	
shishak	7	
sleepeth	7	
humbleth	7	
careful	7	positive
dash	5	
